,Type,Region,MunicipalityCode,Prefecture,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,FloorPlan,Area,AreaIsGreaterFlag,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Year,Quarter
8208,4,3,2,0,1271,123,45,30.0,60.0,20,100,0,3,8.5,0,65.0,0,30,0,17,15,6,7,9,4.5,0,50.0,80.0,3,3
2153,4,3,0,0,717,65,45,30.0,60.0,20,280,0,2,18.0,0,145.0,0,35,0,17,15,6,3,2,6.5,0,50.0,80.0,6,1
9430,4,3,38,0,1309,47,75,60.0,90.0,20,165,0,2,9.5,0,130.0,0,50,0,17,15,1,3,11,4.0,2,60.0,200.0,8,3
6825,4,3,2,0,1271,123,45,30.0,60.0,20,200,0,2,18.0,0,100.0,0,33,0,17,15,6,3,2,9.0,0,50.0,80.0,1,2
8340,4,3,17,0,486,14,14,14.0,14.0,20,210,0,2,12.0,0,120.0,0,51,0,17,15,1,5,11,6.0,2,60.0,200.0,8,3
1580,4,3,0,0,330,145,2,2.0,2.0,20,200,0,8,18.5,0,85.0,0,45,0,17,15,1,8,2,6.0,2,60.0,200.0,12,1
10028,4,3,38,0,1308,23,105,90.0,120.0,20,180,0,2,10.5,0,95.0,0,43,0,17,15,6,4,11,6.0,1,60.0,200.0,3,1
388,4,3,0,0,270,27,45,30.0,60.0,20,450,0,6,22.0,0,195.0,0,28,0,17,15,1,6,2,6.0,0,50.0,80.0,9,3
2939,4,3,0,0,527,0,9,9.0,9.0,20,170,0,3,10.3,0,90.0,0,35,0,17,15,6,7,2,6.5,0,50.0,80.0,4,2
986,4,0,0,0,370,89,11,11.0,11.0,20,730,0,3,16.0,0,580.0,0,31,0,17,43,4,5,2,9.5,6,80.0,400.0,11,3
7453,4,3,7,0,272,120,28,28.0,28.0,20,220,0,3,15.5,0,100.0,0,37,0,17,15,1,3,2,6.0,2,60.0,200.0,13,2
4242,4,3,2,0,1041,21,16,16.0,16.0,20,490,0,1,6.5,0,70.0,0,33,0,17,15,1,6,2,5.0,4,60.0,200.0,8,1
56,4,3,0,0,446,6,6,6.0,6.0,20,220,0,3,20.0,0,100.0,0,60,0,17,15,1,8,2,4.0,2,60.0,200.0,13,2
3613,4,3,0,0,370,89,29,29.0,29.0,20,480,0,1,38.0,0,175.0,0,35,0,17,15,6,7,2,5.0,10,70.0,200.0,2,2
8591,4,3,6,0,319,71,45,30.0,60.0,20,165,0,2,16.5,0,80.0,0,34,0,17,15,6,0,2,6.0,0,60.0,150.0,5,0
5410,4,0,1,0,583,30,18,18.0,18.0,20,170,0,3,8.0,0,210.0,0,17,0,17,47,6,4,2,11.0,6,80.0,400.0,6,2
9924,4,0,20,0,499,41,7,7.0,7.0,20,155,0,2,10.0,0,165.0,0,50,0,17,15,6,4,7,8.0,5,60.0,200.0,3,3
553,4,3,0,0,1298,3,7,7.0,7.0,20,135,0,8,10.5,0,230.0,0,39,0,17,45,1,7,2,6.0,2,60.0,200.0,11,3
8135,4,0,9,0,331,28,3,3.0,3.0,20,280,0,2,14.5,0,70.0,0,76,0,17,47,4,5,2,5.0,6,80.0,400.0,8,2
3771,4,3,0,0,356,3,45,30.0,60.0,20,155,0,3,11.0,0,160.0,0,38,0,17,15,6,8,2,5.0,0,60.0,150.0,2,2
7299,4,3,4,0,598,20,45,30.0,60.0,20,340,0,3,12.0,0,240.0,0,52,0,17,15,6,4,2,6.0,10,70.0,200.0,4,3
8099,4,3,2,0,682,84,45,30.0,60.0,20,195,0,8,7.0,0,95.0,0,29,0,17,15,6,2,9,6.0,0,50.0,80.0,3,0
7264,4,3,6,0,319,71,45,30.0,60.0,20,130,0,2,10.0,0,75.0,0,48,0,17,15,1,8,2,6.0,0,60.0,150.0,12,2
4700,4,3,2,0,344,84,5,5.0,5.0,20,200,0,1,24.0,0,85.0,0,22,0,17,15,1,3,9,4.0,1,60.0,200.0,10,3
2699,4,3,0,0,995,121,27,27.0,27.0,20,310,0,3,24.0,0,200.0,0,50,0,6,0,6,3,9,5.0,13,60.0,200.0,2,2
2547,4,3,0,0,1034,138,12,12.0,12.0,20,260,0,6,20.0,0,90.0,0,42,0,17,15,6,0,2,6.0,0,50.0,80.0,6,1
9941,4,3,21,0,895,80,45,30.0,60.0,20,240,0,6,24.0,0,190.0,0,50,0,17,15,6,7,7,6.0,10,70.0,200.0,3,1
3959,4,0,0,0,1375,3,4,4.0,4.0,20,145,0,2,6.0,0,470.0,0,37,0,6,85,6,3,2,16.0,6,80.0,400.0,7,2
6645,4,3,2,0,1302,112,45,30.0,60.0,20,1000,0,1,19.0,0,190.0,0,36,0,17,15,6,7,2,9.0,0,50.0,80.0,7,1
1750,4,3,0,0,18,3,25,25.0,25.0,20,100,0,3,6.5,0,100.0,0,32,0,17,15,6,0,2,5.5,2,60.0,200.0,1,3
265,4,3,0,0,217,142,45,30.0,60.0,20,200,0,5,15.0,0,185.0,0,23,0,17,47,3,8,2,8.0,4,60.0,200.0,9,1
8550,4,3,2,0,875,76,19,19.0,19.0,20,185,0,6,18.5,0,100.0,0,44,0,17,15,6,6,2,6.0,0,50.0,80.0,3,2
9701,4,3,21,0,1173,80,4,4.0,4.0,20,480,0,3,20.5,0,320.0,0,48,0,17,15,6,0,11,7.5,2,60.0,200.0,2,3
6019,4,3,4,0,933,20,45,30.0,60.0,20,2000,1,3,41.0,0,670.0,0,34,0,17,1,0,0,6,14.5,10,70.0,200.0,13,0
4345,4,3,2,0,1043,123,13,13.0,13.0,20,1700,0,1,44.5,0,430.0,0,31,0,2,61,1,5,9,6.0,0,50.0,80.0,11,0
1311,4,3,0,0,102,65,13,13.0,13.0,20,185,0,2,11.0,0,115.0,0,31,0,17,15,1,6,2,6.0,14,60.0,200.0,12,1
9403,4,3,9,0,331,28,8,8.0,8.0,20,420,0,3,16.0,0,130.0,0,25,0,17,15,6,8,2,4.0,2,60.0,200.0,2,2
8063,4,3,4,0,306,20,45,30.0,60.0,20,270,0,5,15.5,0,165.0,0,40,0,17,15,6,0,2,6.5,0,50.0,80.0,5,0
9270,4,3,8,0,260,59,75,60.0,90.0,20,760,0,1,45.0,0,440.0,0,76,0,2,85,6,3,7,13.0,10,70.0,200.0,2,0
2442,4,3,0,0,1298,3,4,4.0,4.0,20,85,0,2,7.4,0,125.0,0,31,0,17,15,6,4,2,7.0,5,60.0,200.0,6,0
1976,4,3,0,0,286,3,25,25.0,25.0,20,70,0,2,7.0,0,100.0,0,38,0,17,15,6,7,8,7.5,1,60.0,200.0,5,1
6865,4,3,2,0,875,76,15,15.0,15.0,20,105,0,2,6.5,0,105.0,0,33,0,17,15,6,4,8,3.0,4,60.0,200.0,6,1
7537,4,3,2,0,838,123,45,30.0,60.0,20,185,0,2,13.0,0,95.0,0,44,0,17,15,6,6,2,4.0,0,50.0,80.0,7,0
8432,4,3,7,0,1305,120,17,17.0,17.0,20,200,0,2,10.0,0,100.0,0,30,0,17,15,6,3,8,6.0,2,60.0,200.0,4,1
2036,4,3,1,0,683,32,12,12.0,12.0,20,200,0,2,10.0,0,105.0,0,37,0,17,15,3,5,2,6.0,0,50.0,80.0,11,3
2425,4,3,1,0,631,30,12,12.0,12.0,20,200,0,2,12.5,0,120.0,0,39,0,17,15,1,5,2,5.5,4,60.0,200.0,8,1
2549,4,3,0,0,1034,138,14,14.0,14.0,20,200,0,1,14.5,0,80.0,0,59,0,17,15,6,6,8,6.5,0,50.0,80.0,6,1
9679,4,3,25,0,600,72,75,60.0,90.0,20,400,0,3,15.0,0,135.0,0,34,0,17,15,6,6,11,8.0,0,50.0,80.0,7,0
3193,4,3,0,0,362,89,45,30.0,60.0,20,1500,0,1,15.5,0,390.0,0,37,0,17,100,6,3,7,9.0,10,70.0,200.0,5,3
8791,4,3,7,0,196,120,21,21.0,21.0,20,220,0,3,19.5,0,145.0,0,34,0,17,15,6,6,2,4.0,0,50.0,80.0,7,2
604,4,3,0,0,1034,138,5,5.0,5.0,20,200,0,2,10.5,0,115.0,0,34,0,17,15,1,8,8,6.0,0,50.0,80.0,13,1
5366,4,3,2,0,586,74,21,21.0,21.0,20,420,0,8,17.0,0,260.0,0,32,0,17,61,6,3,2,9.0,15,60.0,200.0,4,0
4770,4,3,1,0,894,30,23,23.0,23.0,20,220,0,5,14.0,0,110.0,0,18,0,17,15,6,4,8,3.0,2,60.0,200.0,4,1
4575,4,3,0,0,1216,3,45,30.0,60.0,20,190,0,2,11.0,0,90.0,0,52,0,17,15,6,7,2,8.0,0,50.0,80.0,1,3
1544,4,3,0,0,315,27,11,11.0,11.0,20,115,0,2,7.5,0,95.0,0,47,0,17,15,6,4,2,6.5,13,60.0,200.0,8,2
2655,4,3,0,0,1174,27,25,25.0,25.0,20,220,0,6,8.5,0,110.0,0,34,0,17,44,6,2,2,6.0,0,60.0,150.0,7,1
5873,4,0,3,0,1378,66,17,17.0,17.0,20,770,0,1,16.0,0,290.0,0,52,0,6,98,3,8,7,15.0,5,60.0,200.0,10,3
6978,4,0,6,0,75,71,24,24.0,24.0,20,120,0,2,6.5,0,165.0,0,76,0,17,47,3,4,7,10.5,9,80.0,200.0,12,3
1292,4,3,0,0,530,27,18,18.0,18.0,20,340,0,3,15.5,0,80.0,0,38,0,17,15,1,7,2,30.0,15,70.0,200.0,9,2
4771,4,3,0,0,704,27,28,28.0,28.0,20,135,0,2,8.0,0,95.0,0,47,0,17,15,6,7,2,6.0,15,70.0,200.0,3,1
2001,4,3,1,0,676,30,20,20.0,20.0,20,310,0,6,19.5,0,220.0,0,22,0,17,47,1,5,2,6.5,2,60.0,200.0,8,2
995,4,3,0,0,370,89,15,15.0,15.0,20,170,0,3,12.0,0,115.0,0,30,0,17,15,1,7,2,6.0,2,60.0,200.0,10,0
4444,4,3,2,0,1315,63,27,27.0,27.0,20,130,0,2,18.0,0,95.0,0,33,0,17,15,1,5,2,7.0,0,50.0,80.0,11,2
2605,4,3,0,0,1348,27,19,19.0,19.0,20,85,0,2,7.5,0,100.0,0,33,0,17,15,6,4,2,5.5,1,60.0,200.0,7,2
4965,4,3,1,0,767,115,9,9.0,9.0,20,280,0,3,12.0,0,100.0,0,76,0,17,15,6,3,8,5.5,1,60.0,150.0,4,1
195,4,3,0,0,952,3,45,30.0,60.0,20,180,0,1,23.5,0,65.0,0,32,0,17,15,1,7,9,5.0,0,50.0,80.0,8,2
6933,4,3,2,0,1041,21,18,18.0,18.0,20,370,0,1,39.5,0,220.0,0,29,0,17,24,6,4,2,5.0,4,60.0,200.0,1,1
1496,4,0,0,0,11,3,45,30.0,60.0,20,135,0,3,6.0,0,130.0,0,76,0,17,47,6,0,2,18.0,9,80.0,200.0,6,2
3302,4,3,2,0,19,123,45,30.0,60.0,20,280,0,3,13.0,0,25.0,0,29,0,17,15,1,8,2,9.0,0,50.0,80.0,10,1
8425,4,0,2,0,73,34,19,19.0,19.0,20,155,0,1,26.0,0,150.0,0,35,0,17,15,6,4,2,20.0,9,80.0,200.0,3,2
4036,4,3,1,0,738,12,45,30.0,60.0,20,350,0,2,13.5,0,165.0,0,56,0,17,15,6,6,2,6.0,15,70.0,200.0,4,3
508,4,3,0,0,995,121,45,30.0,60.0,20,120,0,1,4.0,0,90.0,0,32,0,17,15,1,4,2,7.5,0,50.0,80.0,12,0
2808,4,3,0,0,1338,3,25,25.0,25.0,20,105,0,3,11.0,0,105.0,0,46,0,17,15,6,7,8,3.0,4,60.0,200.0,7,2
6194,4,3,1,0,774,68,7,7.0,7.0,20,2000,1,3,42.0,0,195.0,0,22,0,17,15,6,5,2,6.5,15,70.0,200.0,1,3
3660,4,3,0,0,135,145,16,16.0,16.0,20,175,0,2,9.0,0,180.0,0,30,0,17,61,6,7,2,6.0,4,60.0,200.0,7,2
8333,4,3,17,0,486,14,10,10.0,10.0,20,250,0,6,13.5,0,85.0,0,76,0,20,110,1,6,11,6.0,2,60.0,200.0,10,2
3229,4,3,1,0,1215,11,20,20.0,20.0,20,170,0,3,10.5,0,105.0,0,45,0,17,15,1,4,2,9.0,0,50.0,80.0,8,2
2094,4,3,0,0,952,3,45,30.0,60.0,20,130,0,2,9.0,0,105.0,0,33,0,17,15,6,8,2,6.5,0,50.0,80.0,1,2
8113,4,3,4,0,606,20,23,23.0,23.0,20,260,0,8,19.0,0,75.0,0,38,0,17,15,6,7,2,7.0,0,50.0,80.0,1,2
9757,4,3,9,0,1254,136,6,6.0,6.0,20,350,0,1,11.0,0,145.0,0,51,0,17,15,6,2,7,8.0,2,60.0,200.0,3,0
513,4,3,0,0,995,121,45,30.0,60.0,20,250,0,6,16.0,0,130.0,0,72,0,17,15,1,7,2,6.5,0,50.0,80.0,11,1
75,4,3,0,0,425,0,1,1.0,1.0,20,170,0,2,7.0,0,110.0,0,16,0,17,15,1,6,2,15.0,4,60.0,200.0,12,1
7668,4,3,4,0,571,20,45,30.0,60.0,20,200,0,3,12.0,0,90.0,0,58,0,17,15,6,5,2,6.0,10,70.0,200.0,4,3
2202,4,3,1,0,718,30,45,30.0,60.0,20,410,0,6,14.5,0,150.0,0,33,0,17,15,6,5,2,9.0,5,60.0,200.0,8,0
7886,4,3,2,0,838,76,45,30.0,60.0,20,240,0,3,16.0,0,75.0,0,24,0,17,15,6,2,2,7.0,0,50.0,80.0,2,3
9319,4,3,17,0,486,14,11,11.0,11.0,20,300,0,2,14.0,0,115.0,0,32,0,20,15,6,3,11,5.0,2,60.0,200.0,5,1
4911,4,3,2,0,875,76,45,30.0,60.0,20,180,0,2,12.0,0,105.0,0,30,0,17,15,1,0,8,5.0,0,60.0,200.0,8,2
9338,4,3,23,0,0,56,10,10.0,10.0,20,250,0,3,14.5,0,170.0,0,57,0,17,31,6,4,8,6.0,2,60.0,200.0,4,3
9221,4,3,4,0,300,20,29,29.0,29.0,20,260,0,5,16.0,0,150.0,0,22,0,17,15,6,5,2,5.0,0,50.0,80.0,3,3
2900,4,3,1,0,534,30,75,60.0,90.0,20,175,0,0,3.0,0,75.0,0,34,0,17,15,1,0,2,6.0,13,60.0,200.0,11,3
3050,4,3,0,0,369,13,14,14.0,14.0,20,720,0,3,25.0,0,135.0,0,59,0,17,15,6,7,2,6.5,10,70.0,200.0,7,1
5907,4,3,4,0,31,129,9,9.0,9.0,20,210,0,6,12.5,0,105.0,0,57,0,17,15,1,7,8,6.0,10,70.0,200.0,9,0
7540,4,0,3,0,279,66,12,12.0,12.0,20,870,0,2,18.5,0,250.0,0,21,0,17,47,6,4,2,8.5,1,60.0,200.0,6,1
4080,4,3,0,0,1216,3,45,30.0,60.0,20,165,0,3,12.0,0,130.0,0,48,0,17,15,6,2,2,6.5,0,50.0,80.0,6,1
1285,4,3,0,0,529,142,18,18.0,18.0,20,145,0,5,12.0,0,80.0,0,31,0,17,15,3,0,8,6.5,0,50.0,80.0,8,2
9739,4,3,23,0,0,56,23,23.0,23.0,20,450,0,4,13.0,0,130.0,0,32,0,17,15,6,7,7,12.0,5,60.0,200.0,1,1
5959,4,3,4,0,598,20,45,30.0,60.0,20,200,0,5,13.0,0,110.0,0,54,0,17,15,1,0,2,6.0,10,70.0,200.0,8,1
4389,4,3,0,0,952,3,45,30.0,60.0,20,115,0,3,13.0,0,100.0,0,49,0,17,15,6,8,2,6.0,0,50.0,80.0,3,1
9765,4,3,9,0,280,28,9,9.0,9.0,20,165,0,2,11.0,0,160.0,0,26,0,17,47,6,7,2,5.0,2,60.0,200.0,3,3
2439,4,3,0,0,1298,3,20,20.0,20.0,20,130,0,4,9.3,0,85.0,0,33,0,17,15,6,7,2,6.5,14,60.0,200.0,6,2
2719,4,3,1,0,1140,32,4,4.0,4.0,20,260,0,5,16.5,0,100.0,0,24,0,17,15,1,6,8,8.0,13,60.0,200.0,13,0
5338,4,3,1,0,894,30,19,19.0,19.0,20,130,0,3,8.5,0,35.0,0,24,0,17,15,6,7,8,6.0,2,60.0,200.0,7,3
6052,4,3,1,0,543,11,12,12.0,12.0,20,670,0,3,19.0,0,130.0,0,38,0,17,15,6,3,8,6.0,0,50.0,80.0,2,0
3648,4,3,2,0,937,123,19,19.0,19.0,20,190,0,2,11.0,0,115.0,0,51,0,17,15,6,3,2,6.0,0,50.0,80.0,8,0
1318,4,3,0,0,106,94,13,13.0,13.0,20,165,0,3,11.0,0,130.0,0,46,0,17,15,1,7,2,7.0,13,60.0,200.0,10,2
5870,4,3,2,0,10,63,19,19.0,19.0,20,140,0,2,9.5,0,85.0,0,23,0,17,15,6,7,2,9.0,4,60.0,200.0,5,1
53,4,3,0,0,18,3,24,24.0,24.0,20,80,0,5,9.0,0,80.0,0,37,0,17,15,3,8,2,5.0,2,60.0,200.0,8,2
9921,4,0,20,0,526,41,16,16.0,16.0,20,1900,0,6,45.0,0,330.0,0,44,0,17,105,6,7,6,21.0,10,70.0,200.0,3,0
5253,4,3,1,0,752,30,105,90.0,120.0,20,700,0,1,14.5,0,130.0,0,48,0,17,15,6,6,9,2.5,15,70.0,200.0,1,2
685,4,3,0,0,1279,3,13,13.0,13.0,20,125,0,3,7.5,0,130.0,0,4,0,17,15,3,7,2,7.0,5,60.0,200.0,9,2
4698,4,3,2,0,344,84,13,13.0,13.0,20,175,0,4,15.0,0,50.0,0,40,0,17,15,1,8,6,15.0,14,60.0,200.0,11,3
6273,4,3,4,0,867,20,45,30.0,60.0,20,230,0,2,13.0,0,135.0,0,48,0,17,15,1,3,8,6.0,10,70.0,200.0,13,2
2280,4,3,1,0,996,30,22,22.0,22.0,20,130,0,6,6.0,0,155.0,0,40,0,17,15,1,6,9,4.0,1,60.0,200.0,10,3
8860,4,3,6,0,600,71,26,26.0,26.0,20,75,0,4,21.0,0,145.0,0,47,0,17,15,6,0,2,5.5,10,70.0,200.0,1,3
2723,4,3,1,0,1140,32,16,16.0,16.0,20,155,0,3,10.0,0,95.0,0,37,0,17,15,1,4,2,6.5,0,50.0,80.0,11,1
4357,4,3,2,0,1043,123,20,20.0,20.0,20,195,0,3,9.0,0,115.0,0,36,0,17,15,1,2,2,6.5,0,50.0,80.0,9,1
5354,4,3,0,0,68,27,45,30.0,60.0,20,145,0,2,7.5,0,120.0,0,32,0,1,61,6,4,2,9.0,2,60.0,200.0,3,2
1558,4,3,0,0,717,27,45,30.0,60.0,20,260,0,7,15.0,0,175.0,0,40,0,1,15,6,0,2,6.5,0,50.0,80.0,4,0
9886,4,3,17,0,482,52,11,11.0,11.0,20,270,0,1,16.5,0,125.0,0,57,0,17,15,6,4,11,3.5,15,70.0,200.0,3,1
5687,4,3,3,0,1247,66,29,29.0,29.0,20,300,0,2,12.5,0,105.0,0,33,0,17,15,6,5,2,9.0,8,60.0,200.0,8,0
8558,4,3,20,0,526,41,16,16.0,16.0,20,1100,0,3,18.0,0,800.0,0,21,0,17,100,6,0,6,7.5,2,60.0,200.0,8,0
3048,4,3,1,0,774,68,45,30.0,60.0,20,200,0,5,15.0,0,200.0,0,48,0,17,15,1,4,2,6.0,15,70.0,200.0,11,1
9700,4,3,21,0,1173,80,12,12.0,12.0,20,340,0,8,20.0,0,185.0,0,49,0,17,47,6,6,6,16.0,5,60.0,200.0,2,3
543,4,3,0,0,995,138,11,11.0,11.0,20,150,0,1,4.5,0,50.0,0,35,0,17,15,1,5,2,6.5,0,50.0,80.0,11,2
5641,4,3,0,0,1338,3,45,30.0,60.0,20,130,0,2,12.8,0,85.0,0,32,0,17,15,6,6,2,6.5,4,60.0,200.0,3,3
8436,4,3,18,0,878,108,15,15.0,15.0,20,1300,0,6,45.0,0,290.0,0,35,0,20,110,1,6,11,2.5,15,70.0,200.0,12,1
3880,4,3,2,0,276,63,11,11.0,11.0,20,155,0,8,11.0,0,115.0,0,76,0,17,15,1,6,2,9.0,4,60.0,200.0,13,2
3449,4,3,2,0,586,74,20,20.0,20.0,20,140,0,8,11.9,0,90.0,0,34,0,17,15,1,4,2,4.0,0,60.0,150.0,9,1
8228,4,3,2,0,993,112,14,14.0,14.0,20,260,0,2,10.0,0,155.0,0,51,0,17,15,6,5,2,4.5,0,50.0,80.0,3,1
9402,4,3,38,0,427,98,75,60.0,90.0,20,400,0,2,24.0,0,140.0,0,55,0,17,15,1,7,11,8.0,10,70.0,200.0,11,3
8276,4,3,2,0,1302,123,24,24.0,24.0,20,270,0,5,16.5,0,140.0,0,25,0,17,15,6,6,2,6.0,0,50.0,80.0,3,2
4657,4,3,1,0,701,32,25,25.0,25.0,20,190,0,2,12.5,0,140.0,0,30,0,17,15,6,6,2,5.5,0,50.0,80.0,5,2
7705,4,3,4,0,300,20,28,28.0,28.0,20,230,0,7,15.0,0,140.0,0,22,0,17,15,6,3,2,5.0,0,50.0,80.0,4,2
6411,4,3,4,0,306,20,45,30.0,60.0,20,290,0,7,17.0,0,70.0,0,36,0,17,15,1,0,2,6.0,0,50.0,80.0,12,2
7427,4,3,2,0,85,34,21,21.0,21.0,20,280,0,1,11.5,0,115.0,0,26,0,17,15,6,4,9,3.5,4,60.0,300.0,7,1
1096,4,3,0,0,356,3,29,29.0,29.0,20,90,0,5,11.0,0,70.0,0,46,0,17,15,6,7,2,6.0,0,50.0,80.0,8,0
9855,4,3,27,0,184,44,11,11.0,11.0,20,1100,0,1,38.0,0,200.0,0,15,0,17,53,6,7,11,10.0,2,60.0,200.0,2,2
6022,4,3,1,0,887,30,45,30.0,60.0,20,330,0,3,14.0,0,230.0,0,38,0,17,15,6,0,8,2.8,0,60.0,150.0,2,1
8010,4,3,4,0,28,129,14,14.0,14.0,20,160,0,2,14.5,0,120.0,0,35,0,17,15,6,3,2,6.0,2,60.0,200.0,5,3
8272,4,3,2,0,1301,123,13,13.0,13.0,20,125,0,6,12.0,0,90.0,0,19,0,17,15,6,6,2,5.0,0,50.0,80.0,3,3
8384,4,3,6,0,215,71,11,11.0,11.0,20,330,0,5,19.0,0,105.0,0,46,0,17,15,6,6,2,6.0,0,50.0,80.0,6,0
5988,4,3,2,0,586,74,45,30.0,60.0,20,260,0,1,7.5,0,130.0,0,50,0,17,15,6,0,2,5.0,0,50.0,80.0,5,0
5178,4,3,0,0,1034,138,11,11.0,11.0,20,185,0,2,8.7,0,125.0,0,52,0,17,15,6,6,2,6.5,0,50.0,80.0,3,3
325,4,3,0,0,198,3,28,28.0,28.0,20,175,0,2,9.5,0,80.0,0,25,0,17,61,1,3,2,6.0,1,60.0,200.0,8,3
9033,4,3,7,0,18,120,19,19.0,19.0,20,310,0,3,19.5,0,95.0,0,33,0,17,15,6,3,2,6.0,0,50.0,80.0,2,3
8835,4,3,24,0,0,117,45,30.0,60.0,20,220,0,2,18.0,0,40.0,0,37,0,17,100,5,7,11,3.0,2,60.0,200.0,10,0
4994,4,3,1,0,463,11,6,6.0,6.0,20,260,0,3,19.0,0,145.0,0,35,0,17,15,6,6,8,5.0,0,50.0,80.0,7,3
2910,4,3,0,0,1034,138,11,11.0,11.0,20,360,0,5,20.0,0,350.0,0,54,0,17,85,6,2,2,7.0,13,60.0,200.0,1,2
7296,4,0,2,0,85,34,25,25.0,25.0,20,50,0,6,4.5,0,35.0,0,58,0,17,15,6,6,7,10.0,9,80.0,200.0,6,0
3921,4,3,2,0,276,63,7,7.0,7.0,20,230,0,3,10.0,0,280.0,0,34,0,17,75,6,7,2,12.0,4,60.0,200.0,8,2
5525,4,3,2,0,838,123,45,30.0,60.0,20,165,0,7,13.0,0,85.0,0,71,0,17,15,6,4,2,6.0,0,50.0,80.0,10,2
1051,4,3,0,0,865,3,45,30.0,60.0,20,180,0,5,13.0,0,135.0,0,41,0,17,15,1,5,2,5.5,0,50.0,80.0,9,3
8993,4,3,25,0,275,71,24,24.0,24.0,20,270,0,6,15.2,0,155.0,0,49,0,17,15,2,4,11,11.0,2,60.0,200.0,9,3
2327,4,3,1,0,1019,30,45,30.0,60.0,20,470,0,2,15.0,0,115.0,0,38,0,17,81,0,0,2,6.0,15,70.0,200.0,8,2
5917,4,3,0,0,368,89,5,5.0,5.0,20,1100,0,8,25.0,0,530.0,0,24,0,17,100,6,4,2,7.0,13,60.0,200.0,3,0
7192,4,3,2,0,1089,21,45,30.0,60.0,20,200,0,3,15.5,0,105.0,0,37,0,17,15,6,7,8,6.0,15,60.0,200.0,2,2
5937,4,3,4,0,588,129,16,16.0,16.0,20,990,0,2,25.0,0,230.0,0,51,0,6,1,6,0,7,8.0,10,70.0,200.0,10,3
8817,4,3,24,0,0,117,45,30.0,60.0,20,560,0,2,14.4,0,180.0,0,51,0,17,15,1,3,11,12.0,10,70.0,200.0,12,0
8635,4,3,7,0,1250,2,13,13.0,13.0,20,300,0,2,15.5,0,120.0,0,49,0,17,15,6,7,9,6.0,10,70.0,200.0,6,2
2797,4,3,0,0,1351,27,18,18.0,18.0,20,330,0,6,18.0,0,125.0,0,34,0,2,61,6,5,7,9.0,15,70.0,200.0,5,3
7698,4,3,7,0,1366,120,16,16.0,16.0,20,260,0,2,13.5,0,100.0,0,35,0,17,15,1,4,2,5.5,2,60.0,200.0,12,0
6261,4,3,2,0,1089,21,45,30.0,60.0,20,280,0,1,16.0,0,95.0,0,27,0,17,15,6,4,2,4.0,0,50.0,80.0,4,0
2545,4,3,0,0,1034,138,5,5.0,5.0,20,230,0,8,11.5,0,145.0,0,44,0,17,15,6,6,2,6.5,0,50.0,80.0,6,1
7054,4,3,2,0,875,76,45,30.0,60.0,20,140,0,3,8.0,0,50.0,0,22,0,17,47,6,4,7,9.5,0,50.0,80.0,7,0
5326,4,3,2,0,85,34,45,30.0,60.0,20,290,0,2,9.5,0,115.0,0,42,0,17,15,1,8,8,3.6,0,50.0,80.0,9,3
9593,4,0,7,0,272,120,24,24.0,24.0,20,115,0,2,6.5,0,90.0,0,19,0,18,108,6,2,6,16.0,14,60.0,200.0,3,3
8130,4,0,9,0,331,28,3,3.0,3.0,20,690,0,3,20.7,0,185.0,0,32,0,17,110,3,0,2,7.0,6,80.0,400.0,8,3
2336,4,3,0,0,198,3,45,30.0,60.0,20,105,0,6,14.0,0,125.0,0,55,0,17,15,6,4,2,3.5,0,60.0,150.0,1,2
7963,4,3,4,0,867,20,75,60.0,90.0,20,1400,0,3,28.0,0,250.0,0,23,0,17,15,6,5,2,5.0,10,70.0,200.0,6,2
8414,4,3,18,0,740,108,10,10.0,10.0,20,450,0,3,15.0,0,125.0,0,19,0,17,15,6,8,11,5.5,2,60.0,200.0,8,0
7464,4,3,4,0,669,20,45,30.0,60.0,20,170,0,6,12.0,0,125.0,0,46,0,17,15,6,4,8,6.0,10,70.0,200.0,4,3
3054,4,3,1,0,768,11,11,11.0,11.0,20,250,0,3,13.0,0,160.0,0,40,0,1,15,1,2,8,6.0,1,60.0,200.0,11,2
6770,4,1,2,0,69,123,6,6.0,6.0,20,1100,0,2,36.5,0,420.0,0,38,0,6,85,6,2,9,9.5,8,60.0,200.0,5,1
4876,4,3,1,0,483,29,4,4.0,4.0,20,230,0,3,10.0,0,230.0,0,41,0,17,61,6,6,8,5.5,1,60.0,200.0,4,2
5035,4,0,2,0,903,34,16,16.0,16.0,20,150,0,2,8.0,0,175.0,0,25,0,17,110,4,4,2,20.0,6,80.0,400.0,11,0
6910,4,3,6,0,1244,71,45,30.0,60.0,20,210,0,0,2.6,0,65.0,0,43,0,17,15,1,3,2,6.0,0,60.0,200.0,10,3
9434,4,3,38,0,1309,47,105,90.0,120.0,20,380,0,2,20.0,0,260.0,0,46,0,17,61,6,6,9,6.0,2,60.0,200.0,8,0
363,4,3,0,0,226,65,12,12.0,12.0,20,175,0,2,11.0,0,90.0,0,35,0,17,15,1,8,2,6.5,0,50.0,80.0,10,1
